branch_id,branch_label,mu,Lambda,sorted_position,n_halfwaves_left,n_halfwaves_right,nearest_left_reference_family,nearest_right_reference_family,tracking_mac,branch_behavior
bending_desc_01,потомок 1-й изгибной ветви,0.3625,5.357210665786507,2,1,2,1,2,0.9999907909693939,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.375,5.322417982742976,2,1,2,1,2,0.9992197141400957,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.3875,5.286596908117927,2,1,2,1,2,0.9994168047141895,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.4,5.250134081810864,2,1,2,1,2,0.9995552952596227,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.4125,5.21331333026939,2,1,2,1,2,0.9996537497497899,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.41375,5.20962030018223,2,1,2,1,2,0.999996960894521,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.41625,5.202230331081175,2,1,2,1,2,0.9999882489459467,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.41875,5.19483658076994,2,1,2,1,2,0.9999887611014101,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.42125,5.18744040375139,2,1,2,1,2,0.9999892420179386,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.42375,5.180043029247071,2,1,2,1,2,0.999989693824878,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.425,5.176344246897075,2,1,2,1,2,0.9999975038183976,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.42625,5.17264541896237,2,1,2,1,2,0.9999975553044408,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.42875,5.165248937236949,2,1,2,1,2,0.9999905180402457,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.43125,5.157854405614043,2,1,2,1,2,0.9999908939924116,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.43375,5.150462595198956,2,1,2,1,2,0.9999912479646664,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.43625,5.143074834046988,2,1,2,1,2,0.9999915814428684,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.4375,5.139382532375863,2,1,2,1,2,0.9999979548078802,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.43875,5.135691509799841,2,1,2,1,2,0.9999979929547755,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.44125,5.128313831566851,2,1,2,1,2,0.9999921921731802,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.44375,5.12094230358214,2,1,2,1,2,0.9999924718652851,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.44625,5.11357767705744,2,1,2,1,2,0.9999927358778818,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.44875,5.106220864515755,2,1,2,1,2,0.9999929852509833,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.45,5.102545457296285,2,1,2,1,2,0.9999982908652728,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.45125,5.098872200924082,2,1,2,1,2,0.9999983194997442,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.45375,5.091532223138477,2,1,2,1,2,0.9999934436403803,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.45625,5.084201787580082,2,1,2,1,2,0.9999936543310168,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.45875,5.076881551271744,2,1,2,1,2,0.9999938537041484,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.46125,5.069571548990148,2,1,2,1,2,0.9999940424365613,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.4625,5.06592092054915,2,1,2,1,2,0.9999985443957542,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.46375,5.062272824983547,2,1,2,1,2,0.9999985661414996,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.46625,5.054984982107799,2,1,2,1,2,0.9999943905394989,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.46875,5.04770944536861,2,1,2,1,2,0.999994551076829,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.47125,5.0404465917190775,2,1,2,1,2,0.9999947032992887,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.47375,5.033195657047769,2,1,2,1,2,0.9999948476937071,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.475,5.029575126712302,2,1,2,1,2,0.9999987378180409,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.4875,4.993559045766263,2,1,2,1,2,0.9998823448098416,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.5,4.957911142837725,2,1,2,1,2,0.9998953243658132,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.5125,4.922658740077784,2,1,2,1,2,0.9999054428613089,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.525,4.887823092965817,2,1,2,1,2,0.9999133727050322,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.5375,4.853419400135424,2,1,2,1,2,0.999919606114432,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.55,4.819456590113891,2,1,2,1,2,0.9999245072272231,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.5625,4.785942791408852,2,1,2,1,2,0.9999283487225156,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.575,4.752880482122631,2,1,2,1,2,0.9999313364399766,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.5875,4.720269462436425,2,1,2,1,2,0.9999336274062437,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.6,4.688109183614291,2,1,2,1,2,0.9999353421953213,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.6125,4.656393468124752,2,1,2,1,2,0.9999365739312317,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.625,4.625119290789862,2,1,2,1,2,0.9999373946459182,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.6375,4.594280018384667,2,1,2,1,2,0.9999378596652858,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.65,4.563863523083754,2,1,2,1,2,0.9999380106994066,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.6625,4.5338629332275096,2,1,2,1,2,0.9999378775236564,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.675,4.504266992960175,2,1,2,1,2,0.999937478776542,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.6875,4.475057569229622,2,1,2,1,2,0.9999368214517076,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.7,4.446222175045504,2,1,2,1,2,0.99993589926006,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.7125,4.417747681902203,2,1,2,1,2,0.9999346893340268,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.725,4.3896089209744025,2,1,2,1,2,0.9999331469700784,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.7375,4.36178825255077,2,1,2,1,2,0.9999311975032915,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.75,4.334249361012134,2,1,2,1,2,0.9999287246476974,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.7625,4.306978260652676,2,1,2,1,2,0.9999255538015634,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.775,4.279929687913342,2,1,2,1,2,0.9999214299772925,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.7875,4.2530782673459155,2,1,2,1,2,0.999915989619076,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.8,4.226391226422396,2,1,2,1,2,0.9999087301402293,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.8125,4.199800486333141,2,1,2,1,2,0.9998989879579745,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.825,4.173317179595589,2,1,2,1,2,0.9998859549147773,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.8375,4.146855218402033,2,1,2,1,2,0.9998688015771887,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.85,4.120387083105895,2,1,2,1,2,0.9998470473414072,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.8625,4.093858325329791,2,1,2,1,2,0.9998214214122628,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.875,4.067442209655107,2,1,2,1,2,0.999795510765472,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.8875,4.041339896830366,2,1,2,1,2,0.9997781137218974,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_01,потомок 1-й изгибной ветви,0.9,4.016206695335301,2,1,2,1,2,0.9997843268218908,"сначала возрастает, затем убывает; максимум около μ=0.2850"
bending_desc_02,потомок 2-й изгибной ветви,0.0,3.926599249042435,1,1,1,1,1,nan,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.0125,3.9240962277470057,1,1,1,1,1,0.997748493549931,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.01375,3.923573485419327,1,1,1,1,1,0.9999779321559582,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.01625,3.9223824580114313,1,1,1,1,1,0.9999125299482392,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.01875,3.9209993121218654,1,1,1,1,1,0.9999137312086473,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.02125,3.919427021033587,1,1,1,1,1,0.9999150855646319,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.02375,3.91766878687538,1,1,1,1,1,0.9999165801476482,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.025,3.916721049668162,1,1,1,1,1,0.9999794448942437,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.02625,3.9157281134678454,1,1,1,1,1,0.9999796550694352,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.02875,3.9136089026314145,1,1,1,1,1,0.9999199380726311,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.03125,3.911315137027071,1,1,1,1,1,0.9999217736223577,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.03375,3.908851182583679,1,1,1,1,1,0.9999236943527069,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.03625,3.906221433224064,1,1,1,1,1,0.9999256867659462,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.0375,3.904845786936308,1,1,1,1,1,0.9999818039723739,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.03875,3.9034304500807813,1,1,1,1,1,0.9999820632453712,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.04125,3.9004832367759534,1,1,1,1,1,0.9999298310733279,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.04375,3.8973843839985363,1,1,1,1,1,0.9999319569863624,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.04625,3.894139112122356,1,1,1,1,1,0.9999341025433813,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.04875,3.8907522990181818,1,1,1,1,1,0.9999362566344918,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.05,3.8890073224025805,1,1,1,1,1,0.9999844673762944,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.05125,3.8872289256496764,1,1,1,1,1,0.9999847359264842,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.05375,3.8835741737757674,1,1,1,1,1,0.9999405498639741,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.05625,3.8797930173518798,1,1,1,1,1,0.9999426710937319,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.05875,3.8758903051369176,1,1,1,1,1,0.9999447650676954,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.06125,3.8718712054105393,1,1,1,1,1,0.9999468253068098,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.0625,3.8698194904863077,1,1,1,1,1,0.9999870860264206,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.06375,3.8677404354709153,1,1,1,1,1,0.9999873359393792,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.06625,3.863502841815944,1,1,1,1,1,0.9999508219557318,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.06875,3.859163135426323,1,1,1,1,1,0.9999527495571102,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.07125,3.8547260769820393,1,1,1,1,1,0.9999546253521925,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.07375,3.850195857192684,1,1,1,1,1,0.9999564466005452,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.075,3.8478972659792032,1,1,1,1,1,0.9999894439401671,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.0875,3.8238079276667407,1,1,1,1,1,0.9990588906337933,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.08875,3.821299538231388,1,1,1,1,1,0.9999916287522269,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.09125,3.8162346306043853,1,1,1,1,1,0.9999675683835124,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.09375,3.8111083113516595,1,1,1,1,1,0.9999689233887896,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.09625,3.8059240709196898,1,1,1,1,1,0.9999702220057141,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.09875,3.8006852392794417,1,1,1,1,1,0.999971465529422,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.1,3.798046352045174,1,1,1,1,1,0.9999930908450103,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.10125,3.7953948747561834,1,1,1,1,1,0.9999932363388895,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.10375,3.7900558523980896,1,1,1,1,1,0.9999737930345247,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.10625,3.7846713243826375,1,1,1,1,1,0.9999748801784621,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.10875,3.779243883020846,1,1,1,1,1,0.9999759183711321,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.11125,3.773776140024041,1,1,1,1,1,0.9999769094827947,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.1125,3.7710281940119246,1,1,1,1,1,0.999994405880561,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.11375,3.7682710464324027,1,1,1,1,1,0.9999945213013756,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.11625,3.7627306361758515,1,1,1,1,1,0.9999787570334806,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.11875,3.757157264059743,1,1,1,1,1,0.9999796171464099,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.12125,3.7515535909392472,1,1,1,1,1,0.9999804369096734,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.12375,3.745921339066071,1,1,1,1,1,0.999981218291,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.125,3.7430952117935408,1,1,1,1,1,0.9999954451500176,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.12625,3.7402627881621666,1,1,1,1,1,0.9999955359688534,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.12875,3.7345796514977465,1,1,1,1,1,0.9999826720899142,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.13125,3.7288741858923675,1,1,1,1,1,0.9999833478068605,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.13375,3.7231480003073325,1,1,1,1,1,0.9999839914564157,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.13625,3.7174028132040426,1,1,1,1,1,0.999984604588223,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.1375,3.7145237444619035,1,1,1,1,1,0.999996261406008,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.13875,3.711640323347076,1,1,1,1,1,0.9999963326563724,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.14125,3.7058621841075157,1,1,1,1,1,0.9999857447514877,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.14375,3.7000696119476366,1,1,1,1,1,0.9999862746471796,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.14625,3.694264240979611,1,1,1,1,1,0.9999867793622034,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.14875,3.688447349539903,1,1,1,1,1,0.9999872602176005,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.15,3.685535137461547,1,1,1,1,1,0.9999969015664141,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.15125,3.6826203362441268,1,1,1,1,1,0.9999969574502253,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.15375,3.6767845264581265,1,1,1,1,1,0.9999881549201319,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.15625,3.670941133032226,1,1,1,1,1,0.999988570930486,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.15875,3.665090918490685,1,1,1,1,1,0.9999889674629381,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.16125,3.659235465149136,1,1,1,1,1,0.999989345485356,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.1625,3.6563058971122757,1,1,1,1,1,0.9999974044186026,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.16375,3.653375452730673,1,1,1,1,1,0.9999974484212177,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.16625,3.647512104476839,1,1,1,1,1,0.9999900495988483,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.16875,3.641646124515864,1,1,1,1,1,0.9999903774400059,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.17125,3.635778835543455,1,1,1,1,1,0.9999906901809705,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.17375,3.6299107217815245,1,1,1,1,1,0.9999909885912373,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.175,3.62697651467226,1,1,1,1,1,0.9999978009337456,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.17625,3.62404249062567,1,1,1,1,1,0.9999978356964752,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.17875,3.6181752780983447,1,1,1,1,1,0.9999915453191124,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.18125,3.612309936594692,1,1,1,1,1,0.9999918049133147,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.18375,3.606446919250791,1,1,1,1,1,0.9999920528470955,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.18625,3.600586651444341,1,1,1,1,1,0.99999228972696,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.1875,3.5976579756021767,1,1,1,1,1,0.9999981151474349,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.18875,3.594730317125439,1,1,1,1,1,0.9999981428039827,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.19125,3.5888782626795432,1,1,1,1,1,0.9999927323331904,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.19375,3.5830311965135624,1,1,1,1,1,0.9999929391196691,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.19625,3.5771897221394795,1,1,1,1,1,0.9999931368670893,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.19875,3.571354318351539,1,1,1,1,1,0.9999933259899982,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.2,3.5684389096893296,1,1,1,1,1,0.999998365647,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.20125,3.5655253476912594,1,1,1,1,1,0.9999983877625646,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.20375,3.5597033763546384,1,1,1,1,1,0.999993680089065,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.20625,3.5538889191046565,1,1,1,1,1,0.9999938458341817,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.20875,3.548082518647454,1,1,1,1,1,0.9999940045332448,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.21125,3.5422842181843013,1,1,1,1,1,0.9999941565072669,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.2125,3.539388474824481,1,1,1,1,1,0.9999985666003723,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.21375,3.5364949622636463,1,1,1,1,1,0.9999985844150747,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.21625,3.5307148357148965,1,1,1,1,1,0.9999944416182697,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.21875,3.5249444900002094,1,1,1,1,1,0.9999945753081442,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.22125,3.5191838613834383,1,1,1,1,1,0.9999947035205866,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.22375,3.5134332208148145,1,1,1,1,1,0.9999948264324942,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.225,3.510562055240668,1,1,1,1,1,0.999998728851496,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.22625,3.5076937182041164,1,1,1,1,1,0.9999987432858859,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.22875,3.50196468754935,1,1,1,1,1,0.9999950574711832,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.23125,3.4962467181304877,1,1,1,1,1,0.9999951660191416,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.23375,3.4905404822929293,1,1,1,1,1,0.9999952702299575,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.23625,3.4848458395292834,1,1,1,1,1,0.999995370284119,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.2375,3.4820030627014287,1,1,1,1,1,0.9999988606946677,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.23875,3.4791630335919153,1,1,1,1,1,0.9999988724654902,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.24125,3.4734923918475773,1,1,1,1,1,0.9999955586766417,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.24375,3.467834295761613,1,1,1,1,1,0.9999956473576121,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.24625,3.4621888106656153,1,1,1,1,1,0.9999957326156614,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.24875,3.4565562909163434,1,1,1,1,1,0.9999958145391626,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.25,3.4537450063946245,1,1,1,1,1,0.9999989684956087,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.25125,3.4509364790156853,1,1,1,1,1,0.9999989781509835,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.25375,3.445330022817367,1,1,1,1,1,0.9999959690943349,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.25625,3.4397370023401566,1,1,1,1,1,0.9999960419842581,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.25875,3.434157367889014,1,1,1,1,1,0.9999961121143063,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.26125,3.428591737825985,1,1,1,1,1,0.9999961796020638,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.2625,3.4258141882453907,1,1,1,1,1,0.9999990571544108,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.26375,3.423039848731167,1,1,1,1,1,0.9999990651174815,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.26625,3.4175014369442525,1,1,1,1,1,0.9999963071261376,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.26875,3.4119779428865122,1,1,1,1,1,0.9999963673528839,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.27125,3.406467874075979,1,1,1,1,1,0.9999964253747307,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.27375,3.400972580337986,1,1,1,1,1,0.9999964812628555,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.275,3.398230597957535,1,1,1,1,1,0.9999991304670631,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.27625,3.3954918389440136,1,1,1,1,1,0.999999137079621,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.27875,3.3900257694129206,1,1,1,1,1,0.999996587022274,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.28125,3.3845740142640275,1,1,1,1,1,0.9999966370452866,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.28375,3.3791367957014016,1,1,1,1,1,0.9999966852905051,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.28625,3.373714809598068,1,1,1,1,1,0.9999967317987944,монотонно убывает
bending_desc_02,потомок 2-й изгибной ветви,0.2875,3.371009555147606,1,1,1,1,1,0.9999991914098979,монотонно убывает
