"target_branch_id","paired_branch_id","mu","Lambda_target","Lambda_pair","gap_abs","gap_rel","sorted_position_target","sorted_position_pair","n_left_target","n_right_target","n_left_pair","n_right_pair"
"bending_desc_01","bending_desc_04","0.63749999999999996","4.5942800183846666","6.4443351826299731","1.8500551642453065","0.33519696638673563","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.65000000000000002","4.5638635230837536","6.4007329726913449","1.8368694496075912","0.33505463704302801","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.66249999999999998","4.5338629332275096","6.3576319315687684","1.8237689983412588","0.33489783009237489","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.67500000000000004","4.5042669929601749","6.315037095410112","1.8107701024499372","0.33472949603040386","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.6875","4.4750575692296222","6.2729483688071745","1.7978907995775524","0.3345533692375221","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.69999999999999996","4.446222175045504","6.2313580158857382","1.7851358408402342","0.33437086098522556","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.71250000000000002","4.4177476819022026","6.1902577912522743","1.7725101093500717","0.33418348318837821","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.72499999999999998","4.3896089209744025","6.14963124071385","1.7600223197394476","0.33399415759352324","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.73750000000000004","4.3617882525507703","6.1094561082438572","1.7476678556930869","0.33380327981582164","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.75","4.3342493610121338","6.0697073381777482","1.7354579771656145","0.33361499424555435","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.76249999999999996","4.3069782606526763","6.0303587549433768","1.7233804942907005","0.33342832717761212","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.77500000000000002","4.2799296879133424","5.9913788685923288","1.7114491806789864","0.33324851867973215","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.78749999999999998","4.2530782673459155","5.9527263921883193","1.6996481248424038","0.33307479058098516","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.80000000000000004","4.226391226422396","5.9143729320242073","1.6879817056018114","0.33291015927943285","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.8125","4.1998004863331406","5.8762616188705401","1.6764611325373995","0.33276117495774626","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.82499999999999996","4.173317179595589","5.8383583658507279","1.6650411862551389","0.33261988539220327","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.83750000000000002","4.1468552184020329","5.8006377042968413","1.6537824858948085","0.33250236994310267","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.84999999999999998","4.1203870831058946","5.7631236196140865","1.6427365365081918","0.33241964033207438","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.86250000000000004","4.0938583253297907","5.7258785393341505","1.6320202140043598","0.33239591579630623","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.875","4.0674422096551073","5.6889976258269606","1.6215554161718533","0.33240719842797695","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.88749999999999996","4.0413398968303662","5.6528751842193561","1.6115352873889899","0.33247359872161764","2","3","1","2","1","3"
"bending_desc_01","bending_desc_04","0.90000000000000002","4.0162066953353008","5.6179942587552434","1.6017875634199426","0.33252110290264314","2","3","1","2","1","3"
"bending_desc_04","bending_desc_01","0","7.0685636154572329","4.6926813604978097","2.3758822549594232","0.40401883641004521","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.012500000000000001","7.0582831621465578","4.6962232776483317","2.3620598844982261","0.40189860741433953","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.01375","7.0561764743244355","4.6969641764732506","2.3592122978511849","0.40146074448467783","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.016250000000000001","7.0514251755418123","4.6986538069722998","2.3527713685695124","0.40046903039048348","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.018749999999999999","7.0459897637043278","4.7006184106967677","2.3453713530075602","0.39932741744442146","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.021250000000000002","7.0399121844638817","4.7028551244237038","2.3370570600401779","0.39804196039401407","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.02375","7.0332358644294857","4.7053606001694295","2.3278752642600562","0.39661901169878833","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.025000000000000001","7.02968690132625","4.7067130408071707","2.3229738605190793","0.39585799256544651","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.026249999999999999","7.0260046904413151","4.7081312574938083","2.3178734329475068","0.39506503814716537","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.028750000000000001","7.0182621346842637","4.7111632233071088","2.3070989113771549","0.39338651996370921","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.03125","7.0100505670073119","4.7144522911950473","2.2955982758122646","0.39158987013360386","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.033750000000000002","7.0014107605868308","4.7179941914982955","2.2834165690885353","0.38968131546342172","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.036249999999999998","6.9923814425069626","4.721784201844514","2.2705972406624486","0.38766691706418227","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.037499999999999999","6.9877322313732986","4.7237708018547426","2.2639614295185559","0.38662184061178362","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.03875","6.9829991601296824","4.7258176663220546","2.2571814938076278","0.3855524477432018","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.041250000000000002","6.9732980523699917","4.7300896191570585","2.2432084332129332","0.38334343801502746","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.043749999999999997","6.9633098931697681","4.7345949929023909","2.2287149002673772","0.38104513961657277","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.046249999999999999","6.9530640996161255","4.7393288075338491","2.2137352920822764","0.37866248759542842","3","2","2","2","1","1"
"bending_desc_04","bending_desc_01","0.048750000000000002","6.9425877318492306","4.7442858723853893","2.1983018594638413","0.37620015992426048","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.050000000000000003","6.9372709354355226","4.7468464320371924","2.1904245033983303","0.37494051702976361","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.051249999999999997","6.9319056811480042","4.7494608725654972","2.182444808582507","0.37366258451819723","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.053749999999999999","6.9210408215479227","4.7548486009098312","2.1661922206380915","0.37105391157123718","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.056250000000000001","6.9100140217429216","4.7604438566608884","2.1495701650820331","0.36837803408893055","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.058749999999999997","6.8988443874169905","4.766241428113644","2.1326029593033464","0.36563862332912228","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.061249999999999999","6.8875494307137748","4.772236130520942","2.1153133001928328","0.36283914298143077","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.0625","6.8818599895838846","4.775305809289228","2.1065541802946566","0.36141789807918751","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.063750000000000001","6.8761450792280874","4.7784228093484771","2.0977222698796103","0.35998284791591983","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.066250000000000003","6.8646459735876126","4.784796444973372","2.0798495286142407","0.35707280295242788","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.068750000000000006","6.8530654313828352","4.7913519591331868","2.0617134722496484","0.35411191528205493","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.071249999999999994","6.8414156859641526","4.7980844381955752","2.0433312477685774","0.35110292125471987","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.073749999999999996","6.8297079414046955","4.8049890859407229","2.0247188554639726","0.34804840224119427","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.074999999999999997","6.8238355693368176","4.8085044529851189","2.0153311163516987","0.34650484983835911","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.087499999999999994","6.7646984271111128","4.8458340906583208","1.918864336452792","0.33053855773041424","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.088749999999999996","6.758764665659232","4.8497725614664464","1.9089921041927855","0.32889451389827862","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.091249999999999998","6.7468972044587776","4.8577545779187243","1.8891426265400533","0.32558368177989661","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.09375","6.7350347297105415","4.8658733915022454","1.8691613382082961","0.32224396895109442","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.096250000000000002","6.72318275216064","4.8741251235894731","1.8490576285711668","0.31887704429017238","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.098750000000000004","6.7113465016032023","4.8825057337658251","1.8288407678373773","0.31548457418806597","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.10000000000000001","6.7054357896246728","4.8867432751479134","1.8186925144767594","0.31377923068900387","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.10125000000000001","6.6995308082874709","4.8910115475175457","1.8085192607699252","0.31206809918849826","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.10375","6.6877402779131065","4.8996387911412134","1.7881014867718932","0.30862915178933997","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.10625","6.6759792791493933","4.9083836958918745","1.7675955832575188","0.30516923322686579","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.10875","6.6642519704111045","4.9172428581144469","1.7470091122966576","0.301689745263923","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.11125","6.6525622657755399","4.9262124542325481","1.7263498115429918","0.29819214092832541","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.1125","6.6467327413997328","4.9307376839338177","1.7159950574659151","0.29643695806141118","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.11375","6.6409139836643787","4.9352892393132173","1.7056247443511614","0.29467774735772923","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.11625000000000001","6.6293107854582205","4.9444696864785298","1.6848410989796907","0.2911479275185786","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.11874999999999999","6.6177561499899102","4.9537503699368512","1.664005780053059","0.28760399990918228","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.12125","6.6062535594674952","4.9631279206266452","1.6431256388408499","0.2840472745527412","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.12375","6.5948063444260576","4.972598929291669","1.6222074151343886","0.28047904897396514","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.125","6.5891045546058393","4.9773684396063844","1.6117361149994549","0.2786910263493384","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.12625","6.5834177971070291","4.9821600909504946","1.6012577061565345","0.27690059617513346","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.12875","6.5720911873312495","4.9918080900612667","1.5802830972699828","0.27331318949819022","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.13125000000000001","6.5608297441077115","5.0015395094775066","1.5592902346302049","0.26971811752971059","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.13375000000000001","6.5496366172331673","5.0113510970503334","1.5382855201828338","0.26611662570703976","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.13625000000000001","6.5385151099661591","5.0212392540727544","1.5172758558934047","0.26251005135774824","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.13750000000000001","6.532982198721017","5.026211095633264","1.5067711030877531","0.26070523516960087","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.13875000000000001","6.5274684260665197","5.0312008011652738","1.4962676249012459","0.25889963550061545","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.14124999999999999","6.5164998144930761","5.0412320904582506","1.4752677240348255","0.25528671821896504","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.14374999999999999","6.5056126660081759","5.0513295813831274","1.4542830846250485","0.25167264030471681","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.14624999999999999","6.4948103276403621","5.0614897574346944","1.4333205702056677","0.24805873154104036","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.14874999999999999","6.48409630684458","5.0717088965948909","1.4123874102496892","0.24444638610372318","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.14999999999999999","6.4787734998041584","5.0768393681495061","1.4019341316546523","0.2426412424290422","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.15125","6.4734741691244304","5.0819831159611564","1.391491053163274","0.24083703809095386","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.15375","6.4629476152607968","5.0923086492732379","1.3706389659875589","0.2372321192381327","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.15625","6.4525204693954175","5.1026813852870134","1.349839084108404","0.23363314654021705","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.15875","6.442196687056887","5.1130970670710676","1.3290996199858194","0.2300416844895905","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.16125","6.43198043712305","5.1235515345571221","1.3084289025659279","0.22645931070461703","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.16250000000000001","6.4269139806933397","5.1287918539638575","1.2981221267294822","0.22467206162971548","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.16375000000000001","6.4218760859430359","5.1340400918944091","1.2878359940486268","0.22288773546462851","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.16625000000000001","6.4118880928850723","5.1445582068019853","1.2673298860830871","0.2193286505588497","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.16875000000000001","6.4020212507681453","5.1551007977295571","1.2469204530385882","0.21578390326001168","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.17125000000000001","6.3922805515821324","5.1656626783498192","1.2266178732323132","0.21225538987866011","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.17374999999999999","6.3826712649557891","5.1762385997558162","1.2064326651999728","0.20874505975396726","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.17499999999999999","6.3779176372904081","5.1815299820478566","1.1963876552425514","0.20699737472594562","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.17624999999999999","6.3731989695674756","5.1868227166867955","1.18637625288068","0.20525502201978912","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.17874999999999999","6.363869610080668","5.1974090606994539","1.1664605493812141","0.20178746358381908","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.18124999999999999","6.3546892788378555","5.2079913060351934","1.1466979728026621","0.19834465968087658","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.18375","6.345664672507108","5.2185626371713871","1.1271020353357208","0.19492906964781137","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.18625","6.3368027487977452","5.229116169697428","1.1076865791003172","0.1915432032519275","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.1875","6.3324350826108038","5.2343838843629715","1.0980511982478323","0.18986226055461733","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.18875","6.3281108878659031","5.2396442042845237","1.0884666835813794","0.18818978702617661","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.19125","6.3195970152348062","5.2501389239322096","1.0694580913025966","0.18487165081826304","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.19375000000000001","6.3112694590830216","5.2605919344168584","1.0506775246661633","0.18159179218243099","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.19625000000000001","6.3031370401622002","5.2709942247582582","1.032142815403942","0.17835339720609869","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.19875000000000001","6.2952091709568698","5.281336284548261","1.0138728864086088","0.17515983335537633","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.20000000000000001","6.2913250137078327","5.2864817813856773","1.0048432323221554","0.17358092946377235","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.20125000000000001","6.2874958187320376","5.2916083528319957","0.99588746590004185","0.17201459649110723","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.20374999999999999","6.2800076565847052","5.3017995636159032","0.97820809296880196","0.16892149461141839","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.20624999999999999","6.2727557004207526","5.3118988309411455","0.96085686947960713","0.16588442354985761","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.20874999999999999","6.2657519657988878","5.3218941912112774","0.94385777458761044","0.16290759344883962","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.21124999999999999","6.2590088872034846","5.3317732874861665","0.92723559971731806","0.15999534556728831","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.21249999999999999","6.2557392302738899","5.3366650283269923","0.9190742019468976","0.15856489843597346","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.21375","6.2525397125034328","5.3415227547889916","0.91101695771444113","0.1571523286655522","3","2","2","2","1","2"
"bending_desc_04","bending_desc_01","0.21625","6.2463582516856828","5.3511287412257547","0.89522951045992816","0.15438336098278982","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.21875","6.2404791425107344","5.3605767245803966","0.87990241793033785","0.15169350583447647","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.22125","6.2349176673313034","5.3698513797436558","0.86506628758764759","0.14908806613530873","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.22375","6.229689695788629","5.3789367848944751","0.85075291089415384","0.14657253591711597","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.22500000000000001","6.2272059084658871","5.3834034198309224","0.84380248863496465","0.14535025075359145","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.22625000000000001","6.2248117649534098","5.3878165514540495","0.83699521349936035","0.14415258814695231","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.22875000000000001","6.2203010196731165","5.3964733864428567","0.82382763323025987","0.14183414507843642","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.23125000000000001","6.2161750266047404","5.4048898078302248","0.81128521877451565","0.13962321531337737","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.23375000000000001","6.2124517826100396","5.4130478143638596","0.79940396824617999","0.13752595517774802","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.23624999999999999","6.2091496588721427","5.4209291314269441","0.78822052744519855","0.13554861349738595","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.23749999999999999","6.2076622867818765","5.4247602502498031","0.78290203653207335","0.13460687729313717","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.23874999999999999","6.2062870669398835","5.4285152341925293","0.77777183274735417","0.13369747291222195","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.24124999999999999","6.2038824823784831","5.4357876648477541","0.76809481753072895","0.13197879455609279","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.24374999999999999","6.2019540777728359","5.4427282680732363","0.75922580969959963","0.13039871542231174","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.24625","6.2005197676035451","5.4493190704062489","0.75120069719729621","0.12896327711356184","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.24875","6.1995968074447418","5.4555427853945817","0.74405402205016014","0.12767826865107504","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.25","6.1993322866039513","5.4585117618868697","0.7408205247170816","0.12709391575931836","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.25124999999999997","6.1992016165118269","5.4613829916819059","0.737818624829921","0.1265491653499887","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.25374999999999998","6.1993494123861907","5.4668243071741491","0.73252510521204162","0.12558103844859392","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.25624999999999998","6.2000542266865137","5.4718527950392648","0.72820143164724893","0.12477848397726164","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.25874999999999998","6.2013284884568467","5.4764559176728982","0.72487257078394851","0.12414556487332616","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.26124999999999998","6.2031826327417141","5.4806228003598525","0.72255983238186161","0.12368570095061091","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.26250000000000001","6.2043300169501086","5.4825399969710045","0.72179001997910408","0.12352152785464809","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.26374999999999998","6.2056254363819399","5.4843449535466036","0.7212804828353363","0.1234015927802098","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.26624999999999999","6.2086633731319516","5.4876154692852506","0.72104790384670103","0.12329526570994202","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.26874999999999999","6.2123005442742691","5.4904301195952874","0.72187042467898177","0.12336786095704134","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.27124999999999999","6.2165388714089485","5.4927867779658062","0.72375209344314229","0.12361977369410486","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.27374999999999999","6.2213780268701644","5.4946854440295505","0.72669258284061389","0.12405063947384176","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.27500000000000002","6.2240220560014645","5.4954638869136465","0.72855816908781801","0.12433278603457178","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.27625","6.2268150779986557","5.4961287679464235","0.73068631005223228","0.12465918452812071","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.27875","6.2328450420665105","5.4971213774162129","0.73572366465029759","0.12544343919489961","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.28125","6.2394609052445826","5.4976699851634168","0.74179092008116587","0.12640072382380668","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.28375","6.2466533759038843","5.4977831379991509","0.74887023790473339","0.12752765737517038","3","2","1","2","1","2"
"bending_desc_04","bending_desc_01","0.28625","6.2544116288225631","5.4974713989315225","0.75694022989104059","0.12882024576034265","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.28749999999999998","6.2584991445230465","5.4971598365289882","0.76133930799405825","0.12952728710848069","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.28875000000000001","6.2627232669058186","5.4967465367474908","0.76597673015832779","0.13027402475583755","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.29125000000000001","6.2715744487944791","5.4956216429560003","0.77595280583847881","0.13188406138357275","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.29375000000000001","6.2809502579125143","5.4941108331956334","0.78683942471688084","0.1336450687820307","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.29625000000000001","6.2908349170491764","5.4922291317887639","0.79860578526041248","0.13555146300663146","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.29875000000000002","6.3012117935275498","5.4899921979375135","0.81121959559003631","0.13759741518800436","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.29999999999999999","6.3065796443015101","5.4887454905205892","0.81783415378092084","0.13867089621235024","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.30125000000000002","6.3120640395489351","5.4874158156918007","0.82464822385713443","0.13977704678073027","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.30375000000000002","6.323374357834326","5.4845163568403477","0.83885800099397834","0.14208430976608852","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.30625000000000002","6.3351251524091969","5.4813096217944421","0.85381553061475479","0.14451322195400468","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.30875000000000002","6.34729911236278","5.477811963137162","0.86948714922561798","0.14705775593551587","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.31125000000000003","6.3598786933570643","5.474039089165287","0.88583960419177732","0.14971197543726117","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.3125","6.3663152332471702","5.4720542713824241","0.89426096186474613","0.15107840003051609","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.31374999999999997","6.3728467091770495","5.4700063461515613","0.9028403630254882","0.1524700777435149","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.31624999999999998","6.386186233043885","5.4657288941584925","0.9204573388853925","0.15532634667164794","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.31874999999999998","6.3998804551690753","5.4612209576924808","0.9386594974765945","0.15827526716174289","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.32124999999999998","6.4139130510450659","5.4564969246460251","0.95741612639904083","0.1613113832394488","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.32374999999999998","6.4282679638307503","5.4515698738945906","0.9766980899361597","0.16442953233495827","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.32500000000000001","6.4355613128832561","5.449034139036006","0.98652717384725008","0.16601779637150951","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.32624999999999998","6.4429294266694166","5.4464526037805969","0.99647682288881967","0.16762466212907165","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.32874999999999999","6.4578818422905986","5.4411574564906431","1.0167243857999555","0.17089184433638999","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.33124999999999999","6.4731102015772928","5.4356960003486812","1.0374142012286116","0.17422639744709825","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.33374999999999999","6.4885993152081571","5.4300790139216231","1.0585203012865341","0.17762377204181498","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.33624999999999999","6.5043343864184164","5.4243170334671396","1.0800173529512769","0.18107953949443828","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.33750000000000002","6.5122895204985749","5.4213847226120668","1.0909047978865081","0.18282798334574818","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.33875","6.5203007105874038","5.4184196144571573","1.1018810961302465","0.18458948130626116","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.34125","6.5364835913602946","5.4123963914618072","1.1240871998984874","0.18814938329190564","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.34375","6.5528682273066847","5.4062557734314849","1.1466124538751998","0.19175525796110582","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.34625","6.5694397783979745","5.4000059891772993","1.1694337892206752","0.19540316434510649","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.34875","6.5861830629217923","5.3936546569266408","1.1925284059951515","0.19908924208870488","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.34999999999999998","6.5946141624516779","5.3904432371797828","1.2041709252718951","0.20094537474787949","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.35125000000000001","6.6030824479485606","5.387209269876327","1.2158731780722336","0.20280960742009377","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.35375000000000001","6.6201221873242568","5.3806763438230698","1.239445843501187","0.2065605618299953","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.35625000000000001","6.6372856901057018","5.3740622613287998","1.263223428776902","0.21033832903425909","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.35875000000000001","6.6545556362954414","5.3673731727058538","1.2871824635895877","0.21413909265971082","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.36125000000000002","6.671913853201711","5.3606145418116116","1.3112993113900995","0.21795906368831761","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.36249999999999999","6.6806201523755888","5.3572106657865071","1.3234094865890818","0.21987507659476085","3","2","1","3","1","2"
"bending_desc_04","bending_desc_01","0.375","6.7680366681824449","5.3224179827429756","1.4456186854394693","0.23913388324546087","3","2","1","3","1","2"
